id_name,full_name,birth_date,source
jose_antonio_perez_gallego,José Antonio Pérez Gallego,,
jose_antonio_iborra_cilleros,José Antonio Iborra Cilleros,1915,https://ca.wikipedia.org/wiki/Jos%C3%A9_Antonio_Iborra_Cilleros
jose_antonio_guerrero_guerrero,José Antonio Guerrero Guerrero,1944,https://www.caravacaaldia.com/index.php?option=com_content&task=view&id=75641&Itemid=181
jose_antonio_gonzalez_monterroso,José Antonio González Monterroso,1940,https://ca.wikipedia.org/wiki/Jos%C3%A9_Antonio_Gonz%C3%A1lez_Monterroso
jose_antonio_miguel_nieto,José Antonio de Miguel Nieto,1959-11-12,https://www.dipsoria.es/sites/dipsoria/files/public/directorio/fichas_diputado_jose_antonio_de_miguel.pdf
jose_antonio_burriel_alloza,José Antonio Burriel Alloza,,
jose_antonio_bermudez_alonso,José Antonio Bermúdez Alonso,1960,https://elpais.com/diario/1997/09/05/espana/873410416_850215.html
jose_antonio_beltran_miralles,José Antonio Beltrán Miralles,1948,https://ca.wikipedia.org/wiki/Jos%C3%A9_Antonio_Beltr%C3%A1n_Miralles
jose_antonio_baixeras_sastre,José Antonio Baixeras Sastre,1927-04-20,https://ca.wikipedia.org/wiki/Josep_Antoni_Baixeras_i_Sastre
jose_antonio_amate_rodriguez,José Antonio Amate Rodríguez,1946-09-07,https://prabook.com/web/jose_antonio.amate_rodriguez/941137
jose_antonio_alonso_garcia,José Antonio Alonso García,1951-01-02,https://fpabloiglesias.es/entrada-db/43716_alonso-garcia-jose-antonio/
jose_antonio_albaladejo_lucas,José Antonio Albaladejo Lucas,,
jose_antonio_abad_lopez_brea,José Antonio Abad López-Brea,1939,https://www.laopiniondezamora.es/zamora/2019/07/01/muere-jose-antonio-abad-senador-1250361.html
jose_angel_rodriguez_prieto,José Ángel Rodríguez Prieto,1976-10-09,https://www.pp.es/jose-angel-rodriguez-prieto
jose_angel_azuara_carod,José Ángel Azuara Carod,,
jose_alonso_perez,José Alonso Pérez,1920-08-02,https://fpabloiglesias.es/entrada-db/alonso-perez-jose/
jose_alfredo_ferrer_gutierrez,José Alfredo Ferrer Gutiérrez,1931-08-16,https://prabook.com/web/jose_alfredo.ferrer_gutierrez/943355
jose_alfonso_albert_sanjose,José Alfonso Albert Sanjosé,1920,https://ca.wikipedia.org/wiki/Jos%C3%A9_Alfonso_Albert_Sanjos%C3%A9
jose_alberto_perez_cueto,José Alberto Pérez Cueto,,
jose_alarcon_molina,José Alarcón Molina,,
jorge_juan_mataix_hidalgo,Jorge Juan Mataix Hidalgo,,
jorge_domingo_martinez_antolin,Jorge Domingo Martínez Antolín,1972-04-06,https://www.senado.es/web/ficopendataservlet?tipoFich=1&cod=18102&legis=13
jorge_alberto_rodriguez_perez,Jorge Alberto Rodríguez Pérez,1955-04-23,https://www.parcan.es/composicion/diputado.py?ID_MIEMBRO=06048
jordi_vila_foruny,Jordi Vila Foruny,1933-04-01,https://ca.wikipedia.org/wiki/Jordi_Vila_i_Foruny
jordi_navarrete_pla,Jordi Navarrete Pla,1972-12-06,https://ca.wikipedia.org/wiki/Jordi_Navarrete_Pla
jordi_marti_deulofeu,Jordi Martí Deulofeu,1977-06-22,https://ca.wikipedia.org/wiki/Jordi_Mart%C3%AD_i_Deulofeu
jordi_escoda_vila,Jordi Escoda Vila,1935-01-14,https://www.duhoctrungquoc.vn/wiki/ca/Jordi_Escoda_i_Vila
joaquin_vicente_egea_serrano,Joaquín Vicente Egea Serrano,1978-05-28,https://www.senado.es/web/composicionorganizacion/senadores/composicionsenado/fichasenador/index.html?id1=19025&legis=14
joaquin_ribas_reyna,Joaquín Ribas de la Reyna,1932,https://ca.wikipedia.org/wiki/Joaqu%C3%ADn_Ribas_de_la_Reyna
joaquin_noe_serrano,Joaquín Noé Serrano,1968-03-02,http://web.psoe.es/teruel/news/883665/page/joaquin-noe-adquiere-condicion-plena-senador-.html
joaquin_martin_hernandez,Joaquín Martín Hernández,,
joaquin_lopez_pagan,Joaquín López Pagán,1976-03-04,https://novena.asambleamurcia.es/diputado/45/joaquin-lopez-pagan
joaquin_iniguez_molina,Joaquín Iñiguez Molina,,
joaquin_hurtado_simon,Joaquín Hurtado Simón,1933,https://www.hoy.es/extremadura/extremenos-constitucion-20181202123534-nt.html
joaquin_fayos_diaz,Joaquín Fayos Díaz,1944-02-07,https://www.diariocordoba.com/cordoba-ciudad/2022/06/01/fallece-78-anos-abogado-cordobes-66797428.html
joaquin_farnos_gauchia,Joaquín Farnós Gauchía,1935-03-23,https://www.elmundo.es/comunidad-valenciana/castellon/2021/05/31/60b48d6efc6c83ef2f8b4598.html
joaquin_bascunana_garcia,Joaquín Bascuñana García,1951-08-23,http://www.exmaristasguardamar.org.es/personas%20ilustres.html
joaquin_antonio_bellon_martinez,Joaquín Antonio Bellón Martínez,1948,https://ca.wikipedia.org/wiki/Joaqu%C3%ADn_Antonio_Bell%C3%B3n_Mart%C3%ADnez
joaquim_vidal_perpina,Joaquim Vidal Perpiñá,1947,https://elmon.cat/vida/el-punt-avui-es-un-diari-nacional-i-aixo-no-canviara-quot-86314/
joaquim_ayats_bartrina,Joaquim Ayats Bartrina,1980-05-10,https://www.girona.cat/sgdap/cat/govern_regidor_fitxa.php?id=5
joan_sabate_borras,Joan Sabaté Borràs,1957-10-08,https://ca.wikipedia.org/wiki/Joan_Sabat%C3%A9_i_Borr%C3%A0s
joan_prats_catala,Joan Prats Catalá,1942-11-09,https://fpabloiglesias.es/entrada-db/15599_prats-catala-juan-bautista/
joan_josep_marti_ferre,Joan Josep Martí Ferré,1942-09-10,https://ca.wikipedia.org/wiki/Joan_Josep_Mart%C3%AD_i_Ferr%C3%A9
joan_ganyet_sole,Joan Ganyet Solé,1946-10-21,https://ca.wikipedia.org/wiki/Joan_Ganyet_i_Sol%C3%A9
joan_comorera_estarellas,Joan Comorera Estarellas,1972-05-06,https://ca.wikipedia.org/wiki/Joan_Comorera_i_Estarellas
joan_codina_torres,Joan Codina Torres,1927-05-17,https://ca.wikipedia.org/wiki/Joan_Codina_i_Torres
joan_bague_roura,Joan Bagué Roura,1964-12-18,https://www.girona.cat/sgdap/cat/govern_regidor_fitxa.php?id=6
joan_antoni_turell_cabrinety,Joan Antoni Turell Cabrinety,,
jesus_vicente_mingo_benitez,Jesús Vicente Mingo Benítez,,
jesus_terciado_serna,Jesús Terciado Serna,,
jesus_ruiz_fernandez,Jesús Ruiz Fernández,1949,https://andaluciainformacion.es/arcos/43554/me-queda-el-orgullo-de-haber-abanderado-el-cambio-politico/
jesus_roque_martinez_pujalte_lopez,Jesús Roque Martínez-Pujalte López,,
jesus_romero_fernandez,Jesús Romero Fernández,,
jesus_perez_lopez,Jesús Pérez López,1956,https://www.cyltv.es/Noticia/09A31F6C-045F-EA38-D928DD15769A75C8/Testimonios-del-23-F-Podria-haber-sido-una-masacre
jesus_muguruza_guarrochena,Jesús Muguruza Guarrochena,1958,https://es.wikipedia.org/wiki/Josu_Muguruza
jesus_morlote_portilla,Jesús Morlote Portilla,,
jesus_morales_morales,Jesús Morales Morales,,
jesus_martin_rodriguez,Jesús Martín Rodríguez,1959-11-15,https://sedeelectronica.valdepenas.es/VLDSedeWeb/Modulos/VLDAyuntamiento.nsf/vCorporacion/A680D8EFC01BAA04C1256F6D0038D2E1/$FILE/Curriculum_Jes%C3%BAsMart%C3%ADn.pdf?OpenElement
jesus_maria_ruiz_ayucar_alonso,Jesús María Ruiz-Ayúcar Alonso,1939-01-02,https://es.wikipedia.org/wiki/Jes%C3%BAs_Mar%C3%ADa_Ruiz-Ay%C3%BAcar
jesus_maria_laguna_pena,Jesús María Laguna Peña,1940,https://www.noticiasdenavarra.com/sociedad/2012/10/22/fallece-72-anos-jesus-laguna-3186273.html
jesus_maria_elio_oficialdegui,Jesús María Elio Oficialdegui,1942-06-17,https://digital.march.es/fedora/objects/linz:R-25290/datastreams/OBJ/content
jesus_manueco_alonso,Jesús Mañueco Alonso,,
jesus_manuel_alonso_jimenez,Jesús Manuel Alonso Jiménez,1966-03-13,https://www.senado.es/web/composicionorganizacion/senadores/composicionsenado/fichasenador/index.html?legis=14&id1=17356
jesus_labrador_encinas,Jesús Labrador Encinas,1963-12-17,http://www.ppclm.es/jesus-labrador-encinas
jesus_jose_gomez_rodriguez,Jesús José Gómez Rodríguez,1927-01-09,https://www.laprovincia.es/gran-canaria/2016/11/27/jesus-gomez-hombre-defendio-palmera-9810883.html
jesus_javier_perez_sanchez,Jesús Javier Pérez Sánchez,1964,http://jesusperezabogado.es/
jesus_javier_lucia_marugan,Jesús Javier Lucía Marugán,,
jesus_gonzalez_marquez,Jesús González Márquez,1975-05-19,https://www.senado.es/web/ficopendataservlet;jsessionid=LGz1jpMFgJLp4yStb4LSNgGN5rvpzcLygx7MZL9zvR4KdQGXDtWf!158618062?tipoFich=1&cod=18293&legis=14
jesus_garrido_rodriguez,Jesús Garrido Rodríguez,,
jesus_fernandez_lopez,Jesús Fernández López,,
jesus_estringana_minguez,Jesús Estringana Mínguez,1939-11-24,https://books.google.es/books?id=KXz6CAAAQBAJ&pg=PA245&lpg=PA245&dq=Jes%C3%BAs+%22Estringana+M%C3%ADnguez%22&source=bl&ots=n0RW7ccj7g&sig=ACfU3U0EhN-LCVNDULqDXr8OTTSUZSLhIw&hl=en&sa=X&ved=2ahUKEwjvm8a3ieT9AhW7cvEDHWp_Dw04KBDoAXoECBEQAw
jesus_diaz_fernandez,Jesús Díaz Fernández,,
jesus_fuente_sampron,Jesús de la Fuente Samprón,,
jesus_cueto_sesmero,Jesús Cueto Sesmero,1930,https://esquelas.elnortedecastilla.es/necrologicas/don-jesus-cueto-sesmero-361048.html
jesus_caro_adanero,Jesús Caro Adanero,1959-10-15,http://www.diputacionavila.eu/diputacion/corporacion.php
jesus_barderas_reviejo,Jesús Barderas Reviejo,,
jesus_angel_quero_molina,Jesús Ángel Quero Molina,,
jeronimo_andreu_andreu,Jerónimo Andreu Andreu,,
javier_sanchez_simon_munoz,Javier Sánchez-Simón Muñoz,,
javier_sanchez_lazaro_carrasco,Javier Sánchez Lázaro-Carrasco,,
javier_camara_eguinoa,Javier Cámara Eguinoa,,
jaume_bosch_mestres,Jaume Bosch Mestres,,
jaime_sicilia_hernandez,Jaime Sicilia Hernández,,
jaime_jimenez_saiz,Jaime Jiménez Saiz,,
jaime_carvajal_urquijo,Jaime Carvajal Urquijo,,
jaime_barnola_serra,Jaime Barnola Serra,,
isidro_guia_mateo,Isidro Guía Mateo,,
isidoro_torres_cardona,Isidoro Torres Cardona,,
isidoro_sanchez_garcia,Isidoro Sánchez García,,
isabel_hernandez_rozas,Isabel Hernández Rozas,,
isabel_alberdi_alonso,Isabel Alberdi Alonso,,
inaki_goioaga_llano,Iñaki Goioaga Llano,,
inaki_aguirre_baranano,Iñaki Aguirre Barañano,,
inocencio_martinez_sanchez,Inocencio Martínez Sánchez,,
inmaculada_lorono_ormaechea,Inmaculada Loroño Ormaechea,,
ines_maria_plaza_garcia,Inés María Plaza García,,
imanol_landa_jauregui,Imanol Landa Jáuregui,,
ildefonsa_salgado_santos,Ildefonsa Salgado Santos,,
ignacio_oregui_goenaga,Ignacio Oregui Goenaga,,
ignacio_javier_ariznavarreta_esteban,Ignacio Javier Ariznavarreta Esteban,,
ignacio_gaminde_alix,Ignacio Gaminde Alix,,
ignacio_bernal_lumbreras,Ignacio Bernal Lumbreras,,
idurre_bideguren_gabantxo,Idurre Bideguren Gabantxo,,
horacio_felix_fernandez_martin,Horacio Félix Fernández Martín,,
hipolito_alejandro_suarez_nuez,Hipólito Alejandro Suárez Nuez,,
helena_arribas_esteve,Helena Arribas Esteve,,
hamed_mohamed_ahmed,Hamed Mohamed Ahmed,,
gustavo_adolfo_alcalde_sanchez,Gustavo-Adolfo Alcalde Sánchez,,
gustavo_garcia_garcia,Gustavo García García,,
guillermo_santiago_fernandez_perez,Guillermo Santiago Fernández Pérez,,
guillermo_medina_gonzalez,Guillermo Medina González,,
guillermo_martinez_arcas,Guillermo Martínez Arcas,,
guillermo_luca_tena_brunet,Guillermo Luca de Tena Brunet,,
guillermo_olives_pons,Guillermo de Olives Pons,,
guadalupe_maria_casanova_baragano,Guadalupe María Casanova Baragaño,,
gregorio_toledo_rodriguez,Gregorio Toledo Rodríguez,,
graciliano_palomo_garcia,Graciliano Palomo García,,
gorka_elejabarrieta_diaz,Gorka Elejabarrieta Díaz,,
gonzalo_quiroga_churruca,Gonzalo Quiroga Churruca,,
gloria_isabel_calero_albal,Gloria Isabel Calero Albal,,
gerardo_mesa_noda,Gerardo Mesa Noda,,
gerardo_martinez_martinez,Gerardo Martínez Martínez,,
gabriel_rodado_fernandez,Gabriel Rodado Fernández,,
gabriel_maria_madariaga_izurza,Gabriel María Madariaga Izurza,,
fulgencio_gil_jodar,Fulgencio Gil Jódar,,
froilan_german_rodriguez_diaz,Froilán Germán Rodríguez Díaz,,
francisco_villodres_garcia,Francisco Villodres García,,
francisco_villagrasa_lopez,Francisco Villagrasa López,,
francisco_vicente_dominguez,Francisco Vicente Domínguez,,
francisco_valera_gonzalez,Francisco Valera González,,
francisco_serrano_hijano,Francisco Serrano Hijano,,
francisco_sanabria_escudero,Francisco Sanabria Escudero,,
francisco_rodriguez_martin,Francisco Rodríguez Martín,,
francisco_rodriguez_lopez,Francisco Rodríguez López,,
francisco_rausell_ruiz,Francisco Rausell Ruiz,,
francisco_quetglas_rosanes,Francisco Quetglas Rosanes,,
francisco_perea_torres,Francisco Perea Torres,,
francisco_manuel_ortiz_torre,Francisco Manuel Ortiz de la Torre,,
francisco_manuel_fajardo_palarea,Francisco Manuel Fajardo Palarea,,
francisco_lopez_baeza,Francisco López Baeza,,
francisco_leria_ortiz_saracho,Francisco Lería Ortiz de Saracho,,
francisco_jose_zamorano_vazquez,Francisco José Zamorano Vázquez,,
francisco_jose_maria_subirats_rosinol,Francisco José María Subirats Rosiñol,,
francisco_jose_carrillo_guerrero,Francisco José Carrillo Guerrero,,
francisco_jordan_urries_senante,Francisco Jordán de Urríes Senante,,
francisco_javier_yanguas_fernandez,Francisco Javier Yanguas Fernández,,
francisco_javier_valls_garcia,Francisco Javier Valls García,,
francisco_javier_terriente_quesada,Francisco Javier Terriente Quesada,,
francisco_javier_solano_rodriguez,Francisco Javier Solano Rodríguez,,
francisco_javier_sanz_carraminana,Francisco Javier Sanz Carramiñana,,
francisco_javier_peon_torre,Francisco Javier Peón Torre,,
francisco_javier_onate_marin,Francisco Javier Oñate Marín,,
francisco_javier_lopez_garcia,Francisco Javier López García,,
francisco_javier_fragoso_martinez,Francisco Javier Fragoso Martínez,,
francisco_javier_aragon_ariza,Francisco Javier Aragón Ariza,,
francisco_javier_alegre_buxeda,Francisco Javier Alegre Buxeda,,
francisco_ignacio_iruin_sanz,Francisco Ignacio Iruín Sanz,,
francisco_ignacio_caceres_blanco,Francisco Ignacio de Cáceres Blanco,,
francisco_gilet_girart,Francisco Gilet Girart,,
francisco_fernandez_cortes,Francisco Fernández Cortés,,
francisco_diaz_munoz,Francisco Díaz Muñoz,,
francisco_celdran_vidal,Francisco Celdrán Vidal,,
francisco_catala_pardo,Francisco Catalá Pardo,,
francisco_carlos_espana_fuentes,Francisco Carlos España Fuentes,,
francisco_canizares_jimenez,Francisco Cañizares Jiménez,,
francisco_bella_galan,Francisco Bella Galán,,
francisco_antonio_blanco_angel,Francisco Antonio Blanco Ángel,,
francisco_andres_barreda_perez,Francisco Andrés de la Barreda Pérez,,
francisca_lopez_yebenes,Francisca López Yébenes,,
francesc_xavier_tubert_alsina,Francesc Xavier Tubert Alsina,,
francesc_xavier_marimon_sabate,Francesc Xavier Marimon Sabaté,,
florencio_hidalgo_barquero_del_rosal,Florencio Hidalgo-Barquero del Rosal,,
fidel_mesa_ciriza,Fidel Mesa Ciriza,,
fernando_sanz_alonso,Fernando Sanz Alonso,,
fernando_rojas_gomez,Fernando Rojas Gómez,,
fernando_peligero_escudero,Fernando Peligero Escudero,,
fernando_novo_munoz,Fernando Novo Muñoz,,
fernando_monter_gonzalez,Fernando Monter González,,
fernando_martin_minguijon,Fernando Martín Minguijón,,
fernando_luis_velilla_royo,Fernando Luis Velilla Royo,,
fernando_lopez_gil,Fernando López Gil,,
fernando_lastra_valdes,Fernando Lastra Valdés,,
fernando_herreiz_muruzabal,Fernando Herreiz Muruzabal,,
fernando_gimenez_navarro,Fernando Giménez Navarro,,
fernando_gil_nieto,Fernando Gil Nieto,,
fernando_arvizu_galarraga,Fernando de Arvizu Galarraga,,
fernando_chueca_aguinaga,Fernando Chueca Aguinaga,,
fernando_becker_zuazua,Fernando Bécker Zuazua,,
fernando_aristizabal_recarte,Fernando Aristizábal Recarte,,
fermin_solana_prellezo,Fermín Solana Prellezo,,
fermin_carnero_gonzalez,Fermín Carnero González,,
felix_ortega_fernandez,Félix Ortega Fernández,,
felix_montes_jort,Félix Montes Jort,,
felix_lopez_hueso,Félix López Hueso,,
felix_las_cuevas_cortes,Félix de las Cuevas Cortés,,
felipe_soler_sabaris,Felipe Soler Sabarís,,
felipe_romero_morcillo,Felipe Romero Morcillo,,
felipe_angel_calvo_calvo,Felipe Ángel Calvo Calvo,,
feliciano_roman_ruiz,Feliciano Román Ruiz,,
federico_zabala_alcibar_jauregui,Federico Zabala Alcíbar-Jáuregui,,
federico_sanz_diaz,Federico Sanz Díaz,,
federico_santamaria_velasco,Federico Santamaría Velasco,,
federico_padron_padron,Federico Padrón Padrón,,
fatima_mohamed_dos_santos,Fátima Mohamed Dos Santos,,
fabian_chinea_correa,Fabián Chinea Correa,,
evaristo_amat_leon_guitart,Evaristo Amat de León Guitart,,
eva_navarro_gonzalez,Eva Navarro González,,
eva_maria_granados_galiano,Eva María Granados Galiano,,
eva_maria_amador_guillen,Eva María Amador Guillén,,
eusebio_jesus_santos_mota,Eusebio Jesús Santos de la Mota,,
eulogio_agudo_calleja,Eulogio Agudo Calleja,,
eugenio_jesus_gonzalvez_garcia,Eugenio Jesús Gonzálvez García,,
esther_vallejo_miguel,Esther Vallejo de Miguel,,
esther_munoz_iglesia,Esther Muñoz de la Iglesia,,
esther_basilia_del_brio_gonzalez,Esther Basilia del Brío González,,
esteve_tomas_torrens,Esteve Tomàs Torrens,,
estefania_martin_palop,Estefanía Martín Palop,,
estefania_beltran_heredia_arroniz,Estefanía Beltrán de Heredia Arroniz,,
esteban_malabia_rabadan,Esteban Malabia Rabadán,,
esperanza_gomez_corona,Esperanza Gómez Corona,,
esmeralda_iranzo_sanchez,Esmeralda Iranzo Sánchez,,
ernesto_ramon_baringo_jordan,Ernesto Ramón Baringo Jordán,,
enrique_serafin_cobo_fernandez,Enrique Serafín Cobo Fernández,,
enrique_prieto_carrasco,Enrique Prieto Carrasco,,
enrique_martinez_martinez,Enrique Martínez Martínez,,
enrique_marco_soler,Enrique Marco Soler,,
enrique_lopez_gonzalez,Enrique López González,,
enrique_gonzalez_vaello,Enrique González Vaello,,
enrique_garcia_martinez,Enrique García Martínez,,
enrique_cabezas_perez,Enrique Cabezas Pérez,,
enrique_bolin_perez_argemi,Enrique Bolín Pérez-Argemi,,
enrique_amat_vicedo,Enrique Amat Vicedo,,
enric_vendrell_duran,Enric Vendrell Durán,,
encarnacion_munoz_rosa,Encarnación Muñoz Rosa,,
encarnacion_ibanez_vazquez,Encarnación Ibáñez Vázquez,,
encarnacion_ana_castaner_pamplona,Encarnación Ana Castañer Pamplona,,
emilio_zapatero_villalonga,Emilio Zapatero Villalonga,,
emilio_zamarriego_monedero,Emilio Zamarriego Monedero,,
emilio_perez_ruiz,Emilio Pérez Ruiz,,
emilio_castro_palomares,Emilio Castro Palomares,,
emilio_casals_parral,Emilio Casals Parral,,
emiliano_sanz_escalera,Emiliano Sanz Escalera,,
emigdio_martinez_catalan,Emigdio Martínez Catalán,,
elviro_blas_hernandez_reboso,Elviro Blas Hernández Reboso,,
elvira_garcia_diaz,Elvira García Díaz,,
elvira_castilla_del_pino,Elvira Castilla del Pino,,
eloisa_fernandez_valenzuela,Eloísa Fernández Valenzuela,,
elisenda_perez_esteve,Elisenda Pérez Esteve,,
elisabet_abad_giralt,Elisabet Abad Giralt,,
elia_tortolero_orejuela,Elia Tortolero Orejuela,,
elena_etxegoyen_gaztelumendi,Elena Etxegoyen Gaztelumendi,,
eladio_lujan_agudo,Eladio Luján Agudo,,
eladio_castro_uria,Eladio Castro Uría,,
eduardo_rodriguez_espinosa,Eduardo Rodríguez Espinosa,,
eduardo_raboso_garcia_baquero,Eduardo Raboso García-Baquero,,
eduardo_canizares_clavijo,Eduardo Cañizares Clavijo,,
eduardo_baselga_garcia_escudero,Eduardo Baselga García-Escudero,,
domingo_prieto_garcia,Domingo Prieto García,,
domingo_guzman_alvarez_ruiz_vinaspre,Domingo de Guzmán Álvarez Ruiz de Viñaspre,,
dionisio_gonzalez_otazo,Dionisio González Otazo,,
diego_miguel_asensio_martinez,Diego Miguel Asensio Martínez,,
diego_diaz_pozas,Diego Díaz Pozas,,
david_juan_munoz_arbona,David Juan Muñoz Arbona,,
daniel_simancas_pardo,Daniel Simancas Pardo,,
daniel_garcia_sanchez,Daniel García Sánchez,,
cristobal_marques_palliser,Cristóbal Marqués Palliser,,
cristobal_juan_pons_franco,Cristóbal Juan Pons Franco,,
cristina_agudo_cadarso,Cristina Agudo Cadarso,,
ciriaco_diaz_porras,Ciriaco Díaz Porras,,
cesar_villalon_rico,César Villalón Rico,,
cesar_martin_montes,César Martín Montes,,
cesar_miguel_lopez,César de Miguel López,,
cesar_augusto_escribano_gordo,César Augusto Escribano de Gordo,,
cesar_alejandro_mogo_zaro,César Alejandro Mogo Zaro,,
celso_rodriguez_legido,Celso Rodríguez Legido,,
cecilia_raposo_llobet,Cecilia Raposo Llobet,,
carmen_primo_albert,Carmen Primo Albert,,
carlos_yecora_roca,Carlos Yécora Roca,,
carlos_sanz_diez_ure,Carlos Sanz Díez de Ure,,
carlos_rojo_martinez,Carlos Rojo Martínez,,
carlos_perez_gonzalez,Carlos Pérez González,,
carlos_manuel_bencomo_mendoza,Carlos Manuel Bencomo Mendoza,,
carlos_jaramillo_rodriguez,Carlos Jaramillo Rodríguez,,
carlos_hernandez_gil,Carlos Hernández Gil,,
carlos_gimenez_bertomeu,Carlos Giménez Bertomeu,,
carlos_clemente_torrijos,Carlos Clemente Torrijos,,
carlos_alberto_davila_sanchez,Carlos Alberto Dávila Sánchez,,
braulio_muriel_lopez,Braulio Muriel López,,
borja_perez_sicilia,Borja Pérez Sicilia,,
blanca_azucena_martinez_gomez,Blanca Azucena Martínez Gómez,,
belarmina_martinez_gonzalez,Belarmina Martínez González,,
beatriz_martin_larred,Beatriz Martín Larred,,
beatriz_caro_nieto,Beatriz Caro Nieto,,
bartolome_romero_romero,Bartolomé Romero Romero,,
bartolome_flores_flores,Bartolomé Flores Flores,,
baltasar_garzon_garzon,Baltasar Garzón Garzón,,
baldomero_espinosa_moreno,Baldomero Espinosa Moreno,,
aurelio_serrano_martinez,Aurelio Serrano Martínez,,
aurel_gheorghe_sava_garceran,Aurel Gheorghe Sava Garcerán,,
assumpcio_castellvi_auvi,Assumpció Castellví Auví,,
arturo_gonzalez_lopez,Arturo González López,,
armando_benito_calleja,Armando Benito Calleja,,
antonio_vicente_hormiga_alonso,Antonio Vicente Hormiga Alonso,,
antonio_valverde_ortega,Antonio Valverde Ortega,,
antonio_serrano_aguilar,Antonio Serrano Aguilar,,
antonio_sanchez_lucas,Antonio Sánchez Lucas,,
antonio_rallo_romero,Antonio Rallo Romero,,
antonio_pena_suarez,Antonio Peña Suárez,,
antonio_orpez_asensi,Antonio Orpez Asensi,,
antonio_luis_medina_toledo,Antonio Luis Medina Toledo,,
antonio_juan_alfonso_quiros,Antonio Juan Alfonso Quirós,,
antonio_jesus_serrano_vinue,Antonio Jesús Serrano Vinué,,
antonio_jesus_amador_cueto,Antonio Jesús Amador Cueto,,
antonio_iglesias_casado,Antonio Iglesias Casado,,
antonio_hernandez_caire,Antonio Hernández Caire,,
antonio_guinea_toro,Antonio Guinea de Toro,,
antonio_garcia_olid,Antonio García Olid,,
antonio_francisco_fuster_zanoguera,Antonio Francisco Fuster Zanoguera,,
antonio_fajarnes_montaner,Antonio Fajarnés Montaner,,
antonio_callado_garcia,Antonio Callado García,,
antonio_bermejo_redondo,Antonio Bermejo Redondo,,
antonio_aguilar_cruz,Antonio Aguilar Cruz,,
antonia_visiedo_nieto,Antonia Visiedo Nieto,,
antoni_casanovas_brugal,Antoni Casanovas Brugal,,
anton_canyellas_balcells,Antón Canyellas Balcells,,
anna_azamar_capdevila,Anna Azamar Capdevila,,
angustias_maria_rodriguez_ortega,Angustias María Rodríguez Ortega,,
angel_orozco_gomez,Ángel Orozco Gómez,,
angel_mayo_llanos,Ángel Mayo Llanos,,
angel_maria_ruiz_erenchun_oficialdegui,Ángel María Ruiz de Erenchun Oficialdegui,,
angel_luis_jaime_baro,Ángel Luis Jaime Baró,,
angel_hernandez_benito,Ángel Hernández Benito,,
angel_castroviejo_calvo,Ángel Castroviejo Calvo,,
angel_capdevila_blanco,Ángel Capdevila Blanco,,
andres_pedro_calero_baena,Andrés Pedro Calero Baena,,
andres_limon_jimenez,Andrés Limón Jiménez,,
anastasio_fernando_modrego_vitoria,Anastasio Fernando Modrego Vitoria,,
ana_pilar_velilla_martinez,Ana Pilar Velilla Martínez,,
ana_maria_luisa_bravo_doviso,Ana María Luisa Bravo Doviso,,
ana_isabel_lasheras_meavilla,Ana Isabel Lasheras Meavilla,,
amaya_landin_diaz_corcuera,Amaya Landín Díaz de Corcuera,,
alvaro_diego_criado,Álvaro de Diego Criado,,
alvaro_argany_fajardo,Álvaro Argany Fajardo,,
alfredo_gimeno_ortiz,Alfredo Gimeno Ortiz,,
alfonso_moreno_del_cuvillo,Alfonso Moreno del Cuvillo,,
alfonso_gil_invernon,Alfonso Gil Invernón,,
alfonso_alonso_martinez,Alfonso Alonso Martínez,,
alejandro_meana_ferrajon,Alejandro Meana Ferrajón,,
alberto_teran_molleda,Alberto Terán Molleda,,
alberto_lopez_fernandez,Alberto López Fernández,,
alberto_galeron_miguel,Alberto Galerón de Miguel,,
alberto_fernando_martinez_martinez,Alberto Fernando Martínez Martínez,,
agustin_garcia_millan,Agustín García Millán,,
agustin_esteban_gomez,Agustín Esteban Gómez,,
adolfo_vilafranca_bosch,Adolfo Vilafranca Bosch,,
adolfo_gonzalez_revenga,Adolfo González Revenga,,
adolfo_garcia_viana_cardenas,Adolfo García de Viana Cárdenas,,
adolfo_abejon_ortega,Adolfo Abejón Ortega,,
